id,name,price,original_price,discount_rate,rating_average,review_count,thumbnail_url,url_key,category_id,category_name
185860447,Nồi điện đa năng LocknLock 2 trong 1 nướng lẩu tối ưu 4 chế độ nhiệt (4 Lít)- EJP544WHT - Hàng chính hãng,1410000,2588000,46,5.0,223,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/25/5c/48/798a6ea7a99ecfd2d164c04daf4d1628.jpg,noi-dien-da-nang-locknlock-2-trong-1-nuong-lau-toi-uu-4-che-do-nhiet-4-lit-ejp544wht-ha-ng-chi-nh-ha-ng-p185860447,1882,gia_dung
178462936,Máy cạo râu du lịch Philips PQ206,365000,465000,22,4.8,22,https://salt.tikicdn.com/cache/280x280/ts/product/fa/19/f0/8c5fe8268257873447dc710f8b2bc903.jpg,may-cao-rau-du-lich-philips-pq206-p178462936,1882,gia_dung
162841493,Máy cạo râu khô và ướt Philips S1301/02 - Hàng Chính Hãng,745000,1155000,35,5.0,42,https://salt.tikicdn.com/cache/280x280/ts/product/17/11/69/1ce7ab0763b255d515143800d03a4cee.jpg,may-cao-rau-kho-va-uot-philips-s1301-02-hang-chinh-hang-p162841493,1882,gia_dung
155065478,"Máy Hút Bụi Cầm Tay Không Dây 9000Pa, Hút Bụi Ô Tô, Giường Nệm, Sofa, Laptop - HÀNG CHÍNH HÃNG",289000,289000,0,4.5,129,https://salt.tikicdn.com/cache/280x280/ts/product/02/35/76/a43a24f8745e24f2346b19cb91b89587.jpg,may-hut-bui-cam-tay-khong-day-9000pa-hut-bui-o-to-giuong-nem-sofa-laptop-hang-chinh-hang-p155065478,1882,gia_dung
130315236,Máy Làm sữa Chua 3 Nút Tự Động Yogurt Maker Nhật - Làm Sữa Chua Tại Nhà Đơn Giản - Hàng Chính Hãng MINIIN,274000,274000,0,4.8,4,https://salt.tikicdn.com/cache/280x280/ts/product/b5/ff/15/ecd934d720a359c8c7af1ba135628ebb.jpeg,may-lam-sua-chua-3-nut-tu-dong-yogurt-maker-nhat-lam-sua-chua-tai-nha-don-gian-hang-chinh-hang-miniin-p130315236,1882,gia_dung
58047274,Bình đun siêu tốc Toshiba 1.7 lít KT-17SH2NV - HÀNG CHÍNH HÃNG,460000,590000,22,4.7,389,https://salt.tikicdn.com/cache/280x280/ts/product/1c/1e/41/25ff2bc4aac04be12fa3679e8c0b63ae.png,binh-dun-sieu-toc-toshiba-1-7-lit-kt-17sh2nv-hang-chinh-hang-p58047274,1882,gia_dung
46825222,Nồi hầm dưỡng sinh KG3SC1 (3 Lít) - Hàng chính hãng,888000,3220000,72,4.0,17,https://salt.tikicdn.com/cache/280x280/ts/product/b7/95/39/0362b7a25b7624c7cf55061be706ee7e.jpg,noi-ham-duong-sinh-kg3sc1-hang-chinh-hang-p46825222,1882,gia_dung
26078293,Quạt đứng Toshiba F-LSA10(H)VN (50W) - Xám - Hàng chính hãng,899000,1230000,27,4.7,256,https://salt.tikicdn.com/cache/280x280/ts/product/ae/92/5a/12b5874fc7008b10927bb5ad057f7703.jpg,quat-dung-toshiba-f-lsa10-h-vn-50w-xam-hang-chinh-hang-p26078293,1882,gia_dung
22526374,Máy sấy tóc Daewoo QL-5923 (1800W) - Hàng chính hãng,304000,431200,29,5.0,3,https://salt.tikicdn.com/cache/280x280/ts/product/7b/f2/29/97ed827ebb6e4271fd6a60a62184f9a3.jpg,may-say-toc-daewoo-ql-5923-1800w-hang-chinh-hang-p22526374,1882,gia_dung
22526353,Máy hút bụi cầm tay Daewoo DWX-E620P (P) (600W) - Hàng chính hãng,620000,1090000,43,4.5,80,https://salt.tikicdn.com/cache/280x280/ts/product/ea/1a/e5/be2d4ae8401c95b0d1172e5ea0c2b230.jpg,may-hut-bui-cam-tay-daewoo-dwx-e620p-p-600w-hang-chinh-hang-p22526353,1882,gia_dung
392729,Máy Ép Trái Cây Philips HR1811 (300W) - Trắng Xanh - Hàng chính hãng,851000,1449000,41,4.5,370,https://salt.tikicdn.com/cache/280x280/ts/product/66/a3/98/3c2caa4ae41c1461374caabb2fe1fef5.jpg,may-ep-trai-cay-philips-hr1811-300w-trang-xanh-hang-chinh-hang-p392729,1882,gia_dung
279070535,Máy Đánh Trứng Hafele HH-B400A - Hàng Chính Hãng ,349000,913000,62,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/89/e7/3e/6bbc564a360c93cac8a866bc34a2bbd9.png,may-danh-trung-hafele-hh-b400a-hang-chinh-hang-p279070535,1882,gia_dung
278992468,Máy xay thịt đa năng Philips HR1501/00 1 lít - Hàng chính hãng,790000,790000,0,5.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/4e/b2/70/18f9443a54af86141a90e2aa9973acaf.png,may-xay-thit-da-nang-philips-hr1501-00-1-lit-hang-chinh-hang-p278992468,1882,gia_dung
278730303,Máy Làm Sữa Hạt Daewoo DWSM-1310 1L Hàng Chính Hãng,782000,1490000,48,5.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/7f/a0/87/49623b24a43fe4418043e6cd0be1aa55.jpg,may-lam-sua-hat-daewoo-dwsm-1310-1l-hang-chinh-hang-p278730303,1882,gia_dung
278531955,"Quạt sạc mini Cầm Tay K801, sạc nhanh, màn hình LED - Quạt sò lạnh - Hàng chính hãng",315000,355000,11,5.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/f0/4b/e2/631edaad76a81c6262ca06d6be5818a6.jpg,quat-sac-mini-cam-tay-k801-sac-nhanh-man-hinh-led-quat-so-lanh-hang-chinh-hang-p278531955,1882,gia_dung
278141162,Ấm siêu tốc inox 304 cao cấp đảm bảo an toàn 1.8L Daewoo DWK-S1805 đế xoay 360 độ - Hàng chính hãng BH 2 năm - Hàng chính hãng,213000,369000,42,5.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/ff/3b/dc/5e0a3a1e73c05e015e0f0956d826d347.jpg,am-sieu-toc-inox-304-cao-cap-dam-bao-an-toan-1-8l-daewoo-dwk-s1805-de-xoay-360-do-hang-chinh-hang-p278141162,1882,gia_dung
277568569,Giá Đựng Inox 24 Xiên Hình Tròn Dọc Cho Nồi Chiên Không Dầu - Chất Liệu Thép Không Gỉ - HÀNG CHÍNH HÃNG MINIIN,59000,59000,0,4.5,2,https://salt.tikicdn.com/cache/280x280/ts/product/a4/19/1e/c8175694a9c1c6844c583988597530fc.png,gia-dung-inox-24-xien-hinh-tron-doc-cho-noi-chien-khong-dau-chat-lieu-thep-khong-gi-hang-chinh-hang-miniin-p277568569,1882,gia_dung
277453301,Quạt Tích Điện Yoobao F8 PRO - 10.000mAh | Điều Khiển Từ Xa | Xoay 360° | Đèn LED | Sạc Dự Phòng - Hàng chính hãng,799000,799000,0,5.0,3,https://salt.tikicdn.com/cache/280x280/ts/product/ea/f5/ea/e447326e7fea550c2c5531391fc3e695.jpg,quat-tich-dien-yoobao-f8-10-000mah-dieu-khien-tu-xa-xoay-360-den-led-sac-du-phong-p277453301,1882,gia_dung
276042569,Nồi lẩu đa năng Kangaroo KG40EH2 - Hàng chính hãng,611000,776000,21,2.5,2,https://salt.tikicdn.com/cache/280x280/ts/product/2c/2b/ed/22c8d67400033bbf2e7586d3dc768e1d.jpg,noi-lau-da-nang-kangaroo-kg40eh2-p276042569,1882,gia_dung
275541785,"Nồi Cơm Điện Hàn Quốc SHARP 1L-1.2L-1.8L, Nồi Nhỏ Cao Cấp Dành Cho Sinh Viên - Hàng nhập khẩu, giao mầu ngẫu nhiên",345000,345000,0,4.5,4,https://salt.tikicdn.com/cache/280x280/ts/product/fe/03/45/da3bb0c7a0a041dac7d66c39af677397.jpg,noi-com-dien-han-quoc-sharp-1l-1-2l-1-8l-noi-nho-cao-cap-danh-cho-sinh-vien-giao-mau-ngau-nhien-p275541785,1882,gia_dung
275494230,Bàn ủi hơi nước cầm tay Philips STH3010/30  - Hàng chính hãng,808000,1299000,38,5.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/cc/6d/62/0d554743dcffcac331e7b2c4182b2fd0.png,ban-ui-hoi-nuoc-cam-tay-philips-sth3010-30-hang-chinh-hang-p275494230,1882,gia_dung
275481655,"Máy cạo râu Enchen Mini 6, lưỡi dao kép tự mài siêu mỏng, chống nước IPX7 cạo khô và ước, pin trâu - Hàng chính hãng",229000,290000,21,4.3,7,https://salt.tikicdn.com/cache/280x280/ts/product/6f/21/fc/dda85a57515eceb62806907b45ddac71.jpg,may-cao-rau-enchen-mini-6-luoi-dao-kep-tu-mai-sieu-mong-chong-nuoc-ipx7-cao-kho-va-uoc-pin-trau-hang-chinh-hang-p275481655,1882,gia_dung
274455553,Máy tỉa lông mũi Magic B-50 - Hàng chính hãng,214000,430000,50,5.0,4,https://salt.tikicdn.com/cache/280x280/ts/product/8f/2d/64/b3c676a0c4bde30f41722ddcf7f67eef.png,may-tia-long-mui-magic-b-50-hang-chinh-hang-p274455553,1882,gia_dung
273640530,Máy sấy tóc Elmich HDE-1812 - Hàng Chính Hãng,300000,638000,53,5.0,10,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/d1/91/17/2e12801c39b9887ef47cbaf266e18655.png,may-say-toc-elmich-hde-1812-hang-chinh-hang-p273640530,1882,gia_dung
273262929,Máy xay sinh tố đa năng Sunhouse SHD5114 (450W) - Hàng chính hãng,560000,1474000,62,5.0,11,https://salt.tikicdn.com/cache/280x280/ts/product/21/fa/4e/b0d936cc565fb8de54da5e96a2e3a9df.png,may-xay-sinh-to-da-nang-sunhouse-shd5114-450w-hang-chinh-hang-p273262929,1882,gia_dung
273262921,Bếp từ đơn Sunhouse SHD6160 - Hàng chính hãng,713000,2154000,67,4.6,5,https://salt.tikicdn.com/cache/280x280/ts/product/f3/d4/eb/175b900d5e25afb61454b6e809536f4b.jpeg,be-p-tu-don-sunhouse-shd6160-hang-chinh-hang-p273262921,1882,gia_dung
263079158,Máy Đánh Trứng Philips HR3745/00 (450W) - Hàng Chính Hãng,1193000,1499000,20,5.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/e9/77/b7/0ab3a0a0e896317cee9529938829129d.jpg,may-danh-trung-philips-hr3745-00-450w-hang-chinh-hang-p263079158,1882,gia_dung
198927622,Bộ Lọc Hepa Máy Hút Bụi DAMAS D610W- Hàng chính hãng,84000,150000,44,4.8,23,https://salt.tikicdn.com/cache/280x280/ts/product/02/2a/24/59f639781340d7bb5508b271f6ca25d0.jpg,bo-loc-hepa-may-hut-bui-damas-d610w-hang-chinh-hang-p198927622,1882,gia_dung
198650660,"Máy tỉa lông mũi, lông tai Philips NT3650 - Hàng Chính Hãng",713000,713000,0,5.0,10,https://salt.tikicdn.com/cache/280x280/ts/product/3a/0c/dd/7bb8e6e8978e1883568f51524e3a6d64.jpeg,may-tia-long-mui-long-tai-philips-nt3650-hang-chinh-hang-p198650660,1882,gia_dung
187772909,"Máy Xay Bột Khô Đa Năng Bear Cà Phê, Hạt Tiêu, Ngũ Cốc Công Suất Lớn MDJ-A02G3 - Hàng Chính Hãng",475000,890000,47,4.7,14,https://salt.tikicdn.com/cache/280x280/ts/product/d5/2c/1d/12044a23db8697a964514fcd1de31bd6.jpg,may-xay-bot-kho-da-nang-bear-ca-phe-hat-tieu-ngu-coc-cong-suat-lon-mdj-a02g3-hang-chinh-hang-p187772909,1882,gia_dung
178462960,Máy Sấy tóc Philips - HP8108/00 - Dễ dàng sấy - Tạo nhiều kiểu tóc - Chính hãng,256000,339000,24,5.0,28,https://salt.tikicdn.com/cache/280x280/ts/product/46/f8/c8/eebab8dce74a16d391d687fbe8a528f4.jpg,may-say-toc-dryer-philips-hp8108-p178462960,1882,gia_dung
173425151,"Nồi Nấu Chậm 0,8L Bear SUBE001 Đa Năng Nấu Cháo, Chưng Yến Bản Quốc Tế - Hàng Chính Hãng",441000,790000,44,5.0,22,https://salt.tikicdn.com/cache/280x280/ts/product/9b/2b/7b/b73dc3ad22e056bd818d9200cf846de8.jpg,noi-nau-cham-0-8l-bear-sube001-da-nang-nau-chao-chung-yen-ban-quoc-te-hang-chinh-hang-p173425151,1882,gia_dung
161017652,Máy Hút Bụi Cầm Tay Không Dây Sử Dụng Pin Sạc DAMAS Vacuum Cleaner D610W - Hàng Chính Hãng,665000,950000,30,4.6,435,https://salt.tikicdn.com/cache/280x280/ts/product/54/7e/d9/10214a970bbdbdc1e51133cd4eb0a402.jpg,may-hut-bui-cam-tay-khong-day-su-dung-pin-sac-damas-vacuum-cleaner-d610w-hang-chinh-hang-p161017652,1882,gia_dung
140864366,Nồi chiên không dầu kết hợp áp suất đa năng Elmich AFE-1808 - Hàng chính hãng,2045000,4500000,55,5.0,6,https://salt.tikicdn.com/cache/280x280/ts/product/e0/cd/ed/26368578284aedf26eb1b76b9cd2f4eb.jpg,noi-chien-khong-dau-ket-hop-ap-suat-da-nang-elmich-afe-1808-hang-chinh-hang-p140864366,1882,gia_dung
68771348,Nồi Cơm Điện Mini Lock&Lock EJR426 Dung Tích 0.8 lít (Hàng chính hãng),629000,1000000,37,4.8,312,https://salt.tikicdn.com/cache/280x280/ts/product/76/90/c5/d55d2d63b270fa298c1574e99244b7d9.jpg,noi-com-dien-mini-lock-lock-ejr426-dung-tich-0-8-lit-hang-chinh-hang-p68771348,1882,gia_dung
53969748,"Quạt Đứng Senko Có Chức Năng Hẹn Giờ Sang Trọng, Cao Cấp DH1600 - Hàng Chính Hãng",475000,475000,0,4.5,28,https://salt.tikicdn.com/cache/280x280/ts/product/70/b8/73/45ba1e169e1f8e4053d6a94cd71cecb4.png,quat-dung-senko-co-chuc-nang-hen-gio-sang-trong-cao-cap-dh1600-hang-chinh-hang-p53969748,1882,gia_dung
52050272,Lò Vi Sóng Toshiba ER-SM20(W1)VN (20 Lít) - Hàng Chính Hãng,1649000,2199000,25,4.7,47,https://salt.tikicdn.com/cache/280x280/ts/product/d5/62/cc/bfba31d2954556f83ea4c7f4317bc127.jpg,lo-vi-song-toshiba-er-sm20-w1-vn-hang-chinh-hang-p52050272,1882,gia_dung
46117734,"Máy Xông Tinh Dầu Đuổi Muỗi Bạch Tuyết | Giúp Phun Sương, Xông Phòng | Tặng 3 Chai Tinh Dầu Kobi Sả Chanh + Bạc Hà + Oải Hương Nhập Khẩu Ấn Độ",369000,718000,49,4.8,5,https://salt.tikicdn.com/cache/280x280/ts/product/8d/03/59/9eb6785bf2ae81126d8d8ddb60804fc5.jpg,may-tao-am-phun-suong-bach-tuyet-tang-3-chai-tinh-dau-kobi-sa-chanh-bac-ha-oai-huong-nhap-khau-an-do-xong-phong-30m2-p46117734,1882,gia_dung
35250138,Lò Vi Sóng Điện Tử Bluestone MOB-7815 (20 Lít) - Hàng chính hãng,1959000,1959000,0,4.5,483,https://salt.tikicdn.com/cache/280x280/ts/product/5e/3f/45/2ccf8e7b33b18f33f501adf0dbbb39a5.jpg,lo-vi-song-dien-tu-bluestone-mob-7815-dung-tich-20l-cong-suat-1100w-8-che-do-nau-hang-chinh-hang-p35250138,1882,gia_dung
11446586,Quạt bàn mini Senko cao cấp ( Màu ngẫu nhiên ) - Hàng chính hãng,250000,250000,0,5.0,5,https://salt.tikicdn.com/cache/280x280/ts/product/9c/a3/a5/b51a9dd5cf7ac964746e5beda726219a.png,quat-ban-mini-senko-cao-cap-mau-ngau-nhien-hang-chinh-hang-p11446586,1882,gia_dung
4701559,Ấm Điện Thủy Tinh Siêu Tốc Có Điều Chỉnh Nhiệt Độ Lock&Lock EJK341 (1.8L) - Hàng chính hãng,833000,1412000,41,4.7,2667,https://salt.tikicdn.com/cache/280x280/ts/product/0e/a9/c7/f859ea0995229bcc5cd8cf134648373e.jpg,am-dien-thuy-tinh-sieu-toc-co-dieu-chinh-nhiet-do-lock-lock-ejk341-1-8l-hang-chinh-hang-p4701559,1882,gia_dung
4526261,Quạt đứng Senko DTS1607 - Hàng chính hãng,535000,535000,0,5.0,145,https://salt.tikicdn.com/cache/280x280/ts/product/46/19/92/a83ac6b00b514f69f27fee5c0efc6145.png,quat-dung-senko-dts1607-hang-chinh-hang-p4526261,1882,gia_dung
790397,Máy Đánh Trứng Daewoo DWHM-318 (150W) - Hàng chính hãng,227000,439000,48,4.5,185,https://salt.tikicdn.com/cache/280x280/ts/product/6a/a7/1d/c64c569e9d957267fa7e234dab6c30aa.jpg,may-danh-trung-daewoo-dwhm-318-150w-hang-chinh-hang-p790397,1882,gia_dung
359479,Máy Đánh Trứng Bluestone HMB-6333S (300W) - Hàng chính hãng,829000,829000,0,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/e3/cb/c7/83533d7f378893570e9c09297abd2acf.jpg,may-danh-trung-bluestone-hmb-6333s-300w-hang-chinh-hang-p359479,1882,gia_dung
279196951,"Máy Xay Bột Khô Đa Năng Seka SKM90 (SK200) Xay 800g Xoay 90 Độ, Xay Mọi Thực Phẩm - Hàng Chính Hãng",869000,1400000,38,4.3,11,https://salt.tikicdn.com/cache/280x280/ts/product/0e/d7/26/7853258ee09350bfb1147e44e96c5274.jpg,may-xay-bot-kho-da-nang-seka-skm90-sk200-xay-800g-xoay-90-do-xay-moi-thuc-pham-hang-chinh-hang-p279196951,1882,gia_dung
278113671,"Quạt Tích Điện Mini Cầm Tay Teement , Màn Hình Led, 100 Tốc Độ Gió ,cầm Tay Thông Minh, Màn Hình Hiển Thị Kỹ Thuật Số, Pin 2000mah Siêu Mát - Hàng Chính Hãng",230000,230000,0,4.3,4,https://salt.tikicdn.com/cache/280x280/ts/product/94/7a/0c/07938c901d347d2b67e8c6c901ec5f8c.png,quat-tich-dien-mini-cam-tay-teement-man-hinh-led-100-toc-do-gio-cam-tay-thong-minh-man-hinh-hien-thi-ky-thuat-so-pin-2000mah-sieu-mat-hang-chinh-hang-p278113671,1882,gia_dung
277835749,Bếp hồng ngoại đơn Elmich IFE-8906 - Hàng chính hãng,1009000,2144000,53,5.0,2,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/51/72/4a/168c18fb3fb66a5275bb9c9cbfd8b72f.png,bep-hong-ngoai-don-elmich-ife-8906-hang-chinh-hang-p277835749,1882,gia_dung
277741836,Nồi lẩu điện Elmich MPE-9177 - Hàng chính hãng,869000,1913000,55,5.0,3,https://salt.tikicdn.com/cache/280x280/ts/product/0f/93/51/a73f59490db9f394ab782e8b92704f72.jpg,noi-lau-dien-elmich-mpe-9177-hang-chinh-hang-p277741836,1882,gia_dung
277482653,"Nồi Lẩu Điện Mini Đa Năng 1.5L, Ca Nấu Mì, Cốc Ăn Lẩu Cô Đơn 500W, Chống Dính Vân Đá - HÀNG CHÍNH HÃNG MINIIN",69000,69000,0,3.3,3,https://salt.tikicdn.com/cache/280x280/ts/product/a0/d5/25/6d473c44c9e0043c21648b1822e82c86.png,noi-lau-dien-mini-da-nang-1-5l-ca-nau-mi-coc-an-lau-co-don-500w-chong-dinh-van-da-hang-chinh-hang-miniin-p277482653,1882,gia_dung
275494225,Nồi chiên không dầu Philips 6.2 lít NA230/00  - Hàng chính hãng,2023000,2999000,33,5.0,14,https://salt.tikicdn.com/cache/280x280/ts/product/8b/bb/89/896b8c633ff1283a761adbe157c07992.jpg,noi-chien-khong-dau-philips-6-2-lit-na230-00-hang-chinh-hang-p275494225,1882,gia_dung
273953170,Máy sấy tóc Elmich Ion HDE-1822 - Hàng Chính Hãng,824000,1750000,53,4.5,13,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/25/a1/1f/5aa7b43f0a85cb598e45a15e2e59e2a0.png,may-say-toc-elmich-hde-1822-hang-chinh-hang-p273953170,1882,gia_dung
273634419,Nồi cơm điện tử Elmich 0.8L RCE-3915 - Hàng Chính Hãng,1035000,2200000,53,5.0,18,https://salt.tikicdn.com/cache/280x280/ts/product/2c/6a/1c/d060d0c78add8309b08dddc72c49c082.png,noi-com-dien-tu-elmich-0-8l-rce-3915-hang-chinh-hang-p273634419,1882,gia_dung
242484597,"Lõi lọc nước 123 đúc Kangaroo -Hàng chính hãng - sử dụng cho máy : KG100HK, KA10A4, KG10A5, KG100ES, KG100ES1, KG100EO, KG10A6S",235000,235000,0,5.0,5,https://salt.tikicdn.com/cache/280x280/ts/product/ea/08/90/c1a6b034a5887773a9600b71b83fc39c.png,loi-loc-nuoc-123-duc-kangaroo-hang-chinh-hang-su-dung-cho-may-kg100hk-ka10a4-kg10a5-kg100es-kg100es1-kg100eo-kg10a6s-p242484597,1882,gia_dung
227543350,Máy ép chậm Magic Eco AC-132 - Hàng chính hãng,1100000,2390000,54,4.5,4,https://salt.tikicdn.com/cache/280x280/ts/product/87/27/b4/2d520c3337a35b9a7c789902ca3f522c.jpg,may-ep-cham-magic-eco-ac-132-hang-chinh-hang-p227543350,1882,gia_dung
186349365,Lõi lọc không khí Xiaomi Xiaomi Mi Air Purifier Filter Có chip RFID - Hàng chính hãng,699000,699000,0,5.0,5,https://salt.tikicdn.com/cache/280x280/ts/product/0a/80/2e/00835b0c5d4942a2ba02534d6f03ff2d.jpg,loi-loc-khong-khi-xiaomi-xiaomi-mi-air-purifier-filter-co-chip-rfid-hang-chinh-hang-p186349365,1882,gia_dung
186318183,Bếp điện từ Elmich ICE-3874 2100W Hàng Chính Hãng,1059000,2250000,53,4.8,16,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/cf/9b/5e/ae3b29acd201f02ddd380585478f5ac2.png,bep-dien-tu-elmich-ice-3874-2100w-hang-chinh-hang-p186318183,1882,gia_dung
173550857,"Máy ép chậm Elmich JEE - 1855OL, công suất 240W, ống tiếp nguyên liệu rộng 83mm, độ ồn cực thấp 55 dB - Hàng chính hãng (New)",1932000,4250000,55,4.6,126,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/52/7d/0f/d597eddc7e2f189250bef8a27b379d64.png,may-ep-cham-elmich-jee-1855ol-hang-chinh-hang-new-p173550857,1882,gia_dung
163825318,Máy Xay Thịt 2 Lưỡi Dao Kép DAMAS KF-260 (2 Lít - 300W) - Hàng Chính Hãng,429000,800000,46,4.7,69,https://salt.tikicdn.com/cache/280x280/ts/product/9f/c3/82/8c715ff079941fd8ba2d3d4752d1881b.jpg,may-xay-thit-2-luoi-dao-kep-damas-kf-260-2-lit-300w-hang-chinh-hang-p163825318,1882,gia_dung
163552503,"Máy Hàn Miệng Túi FS-200 – Giúp Bảo Quản Thực Vật Tươi Lâu Hơn, Áp Dụng Phổ Biến Trong Đời Sống – Hàng Chính Hãng MINIIN",285000,285000,0,4.8,17,https://salt.tikicdn.com/cache/280x280/ts/product/b9/3e/db/4f3eca7b2f5f3a8a84da2a701840cdc3.jpeg,may-han-mieng-tui-fs-200-giup-bao-quan-thuc-vat-tuoi-lau-hon-ap-dung-pho-bien-trong-doi-song-hang-chinh-hang-miniin-p163552503,1882,gia_dung
58057114,Máy xay sinh tố Philips HR2223/00 - Hàng Chính Hãng,1432000,1950000,27,4.5,827,https://salt.tikicdn.com/cache/280x280/ts/product/2c/f0/f5/52fd847d338cd6c415312a80b14f3f35.jpg,may-xay-sinh-to-philips-hr2223-00-hang-chinh-hang-p58057114,1882,gia_dung
54716577,Bình Đun Siêu Tốc 2 Lớp Lock&amp;Lock EJK738BLK (1.7L),511000,938000,46,4.7,2154,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/76/30/87/c4b987fe1c36adc337fe2424b45cec88.jpg,binh-dun-sieu-toc-2-lop-lock-lock-ejk738blk-1-7l-hang-chinh-hang-p54716577,1882,gia_dung
2635471,Quạt Đứng Toshiba F-LSD10(H)VN (30W) - Xám - Hàng chính hãng,1665000,2290000,27,4.5,372,https://salt.tikicdn.com/cache/280x280/ts/product/ad/78/20/aa9251760bca505140790646c0db5742.jpg,quat-dung-toshiba-f-lsd10-h-vn-30w-xam-hang-chinh-hang-p2635471,1882,gia_dung
392839,Bình Đun Siêu Tốc Philips HD9303 (1.2 Lít) - Hàng chính hãng,506000,630000,20,4.6,235,https://salt.tikicdn.com/cache/280x280/ts/product/71/dd/10/e82324285ce8693ce2dbb9e72c49595b.jpg,binh-dun-sieu-toc-philips-hd9303-1-2-lit-hang-chinh-hang-p392839,1882,gia_dung
374118,Nồi Cơm Điện Tử Cuckoo CR-0631F (1L) - Hàng Chính Hãng,2155000,2989000,28,4.7,113,https://salt.tikicdn.com/cache/280x280/media/catalog/product/n/o/noi-com-dien-cuckoo-cr-0631fi.jpg,noi-com-dien-tu-cuckoo-cr-0631f-1l-hang-chinh-hang-p374118,1882,gia_dung
